id;product_name;countries;ingredients
26008707;"Choucroute Royale, cuisinée au Riesling (2 Pers.)";"France";"[choucroute, 
garniture, eau, sel, stabilisant, e451, gelifiant, e407a, conservateur, e250, saucisses-fumees, saucisses-pur-porc-fumees, stabilisant, e451, sirop-de-glucose-deshydrate, conservateur, e250, saucisson-pur-porc-fume, 
jus-cuisine, eau, vin-blanc-riesling, sel, antioxydant, e300, arome-
saindoux-graines-de-cumin, baies-de-genievre-et-grains-de-poivre, viande-de-porc-traitee-en-salaison-precuite, viande-de-porc, maigre-de-tete-de-porc, viande-de-porc, gras-et-couenne-de-porc, eau, plasma-de-porc, sel, stabilisant, e451, piment-doux, gelifiant, e412, e415, e407, sirop-de-glucose-deshydrate, sucre, aromes, antioxydant, e300, conservateur, e250, viande-de-porc, eau, plasma-de-porc, sel, arome, dont-ble-et-lait, viande-de-porc, plasma-de-porc, maigre-de-tete-de-porc, gras-de-porc, sel, eau, sirop-de-glucose-deshydrate, stabilisant, e451, aromes, antioxydant, e300, conservateur, e250]";
26021102;"Petit Salé aux Lentilles (cuisiné à la graisse de canard) 2 Pers.";"France";"[sauce, 
legumes, lentilles-rehydratees, carottes, oignons-grelots, 
viande-de-porc-traitee-en-salaison, precuite, , eau, graisse-de-canard, du-poids-net-total, concentre-de-tomates, aromates, sel, amidon-modifie-de-mais-aromes, viande-de-porc, eau, sel, stabilisant, e451, gelifiant, e407a, conservateur, e250]";
8421171348944;"Petit salé aux lentilles";"France";"[sauce, 
legumes, 
garniture, , eau, saindoux, concentre-de-tomate, sel, aromates, amidon-modifie-de-mais, aromes, lentilles-rehydratees, carottes, petits-oignons, viande-de-porc-traitee-en-salaison, viande-de-porc, eau, sel, stabilisant, e451, gelifiant, e407a, conservateur, e250, lardons-fumes, poitrine-de-porc, sel, dextrose-de-ble, antioxygene, e316, conservateur, e250]";
3017800133828;"Cassoulet ";"France";"[sauce, eau, concentre-de-tomates, saindoux, amidon-transforme-de-mais, sel, aromes-naturels-
haricots-blancs-rehydrates, 
garniture, , affermissant, chlorure-de-calcium, saucisses-et-saucisson-fumes, viande-de-porc, eau, gras-et-couenne-de-porc, maigre-de-tete-de-porc, plasma-de-porc, sel, amidon-de-pois, stabilisant, e451, gelifiants, e407, e412, e415, sirop-de-glucose, aromes-naturels, conservateur, e250, viande-de-porc-traitee-en-salaison, viande-de-porc, eau, sel, stabilisant, e451, gelifiant, e407a, conservateur, e250]";
3017800176467;"Caponata d'Aubergines (cuisinée à la Sicilienne)";"France";"[aubergines-prefrites-et-fraiches, jus-de-tomates, tomates-en-morceaux, oignons, garniture-de-celeri, sucre, olives-vertes, raisins-secs, sel, capres, vinaigre, amidon-modifie-de-mais, basilic, ail, huile-d-olive-vierge-extra, acidifiant, aubergines, huile-de-tournesol, acide-lactique, poivre]";
3560070558872;"Torsades bolognaise";"France";"[sauce, 
pates, 
legumes, , eau, viande-bovine, du-poids-net-total, concentre-de-tomates, sucre, aromes, dont-celeri, sel, huile-de-colza, amidon-modifie-de-mais, colorant, extrait-de-paprika, semoule-de-ble-dur, poudre-de-blanc-d-oeuf, courgettes, carottes, oignons]";
3245414145030;"Saucisses aux Lentilles Cuisinées ";"France";"[sauce, 
legumes, saucisses-fumees, , eau, concentre-de-tomates, aromes, amidon-modifie-de-mais, oignon-en-poudre, sucre, lentilles-rehydratees, carottes-en-des, oignons-grelots, viande-de-porc, eau, viande-de-dinde, gras-et-couenne-de-porc, maigre-de-tete-de-porc, plasma-de-porc, sel, aromes, triphosphates, gomme-de-guar, gomme-xanthane, carraghenanes, piment, coriandre-en-poudre, sirop-de-glucose, sucre, nitrite-de-sodium]";
3245414145238;"Saucisses aux Lentilles Cuisinées";"France";"[sauce, 
legumes, 
saucisses-fumees, , eau, concentre-de-tomates, aromes, amidon-modifie-de-mais, oignon-en-poudre, sucre, lentilles-rehydratees, carottes-en-des, oignons-grelots, viande-de-porc, eau, viande-de-dinde, gras-et-couenne-de-porc, maigre-de-tete-de-porc, plasma-de-porc, sel, aromes, stabilisant, triphosphates, gelifiants, gomme-de-guar, gomme-xanthane, carraghenanes, piment, coriandre-en-poudre, sirop-de-glucose, sucre, conservateur, nitrite-de-sodium]";
3560070558780;"Poulet basquaise";"France";"[eau, haut-de-cuisse-de-poulet-avec-os, specialites-cerealieres, oignons, concentre-de-tomates, poivrons-rouges, poivrons-verts, tomates, sel, sucre, huile-d-olive-vierge-extra, amidon-modifie-de-mais, ail-en-poudre, oignon-en-poudre, basilic, poivre-blanc-moulu, aromes-naturels, semoule-de-ble-dur, poudre-de-blanc-d-oeuf]";
3564700550069;"Blanquette de Veau";"France";"[legumes, 
sauce, 
viande-de-veau-traitee-en-salaison-precuite, , pommes-de-terre, dont-conservateur, disulfite-de-sodium, carottes, champignons, champignons-eau, sel, oignons, eau, creme-fraiche, vin-blanc, dont-sulfites, proteines-de-lait, amidon-modifie-de-mais, farine-de-ble, sel, huile-de-colza, arome, dont-gluten, celeri, epaississants, gomme-xanthane, gomme-guar, poivre, extrait-naturel-d-oignon, extrait-naturel-de-thym, viande-de-veau, eau, amidon-modifie-de-mais, sel, stabilisants, e451i, e407a, farine-de-graines-de-caroube, fibres-de-ble, maltodextrine]";
3564700550021;"Bœuf Bourguignon aux carottes et aux pommes de terre";"France";"[legumes, 
sauce, 
viande-bovine-traitee-en-salaison-precuite, , carottes, pommes-de-terre, dont-conservateur, disulfite-de-sodium, oignons, eau, vin-rouge, dont-sulfites, amidon-modifie-de-mais, concentre-de-tomates, farine-de-ble, aromes-naturels, dont-celeri, gluten, soja, et-lait, sucre, sel, colorant, caramel-e150c, aromates, huile-de-colza, viande-bovine, vin-rouge, dont-sulfites, eau, epice-et-aromates, amidon-modifie-de-mais, sel, stabilisants, e451, i, e407a, farine-de-graines-de-caroube, maltodextrine, dextrose]";
3379670007532;"Tajine boulettes au mouton (2 personnes)";"France";"[garniture-560-g, 
couscous-180-g, semoule-de-ble-dur-precuite-a-la-vapeur, sauce, eau, huile-d-olive, arome, dont-ble, miel, sel, amidon-modifie-de-mais, epices, herbes-aromatiques, concentre-de-tomate, colorant, extrait-de-paprika, jus-de-citron-concentre-legumes-et-fruit, carottes, navets, oignons, tomates, haricots-verts, pois-chiches, raisins-boulettes-au-mouton, viande-et-gras-de-mouton, proteines-de-soja-rehydratees, eau, fibre-de-ble, aromes, dextrose, herbes-aromatiques, betterave-rouge-deshydratee]";
3222475127434;"Mitonné de Mouton aux flageolets";"France";"[flageolets, viande-de-mouton-precuite, eau, legumes, aromates, huile-de-colza, concentre-de-tomates, sel, vin-blanc, contient-sulfites, sucre, carottes, tomates, tomates, jus-de-tomates, acidifiant-e330, oignons]";
5400247032324;"Paella Volaille et Fruits de Mer";"France";"[garniture-800-g, 
riz-200-g-
epices, sauce-eau, concentre-de-tomates, sel, sucre, aromes, contient-crustaces, poisson, lait, epaississants, e412, e410, exhausteur-de-gout, e621, morceaux-d-ailes-de-poulet-non-desosses, legumes, carottes, petits-pois, poivrons, fruits-de-mer, moules-et-ou-moules-du-pacifique, anneaux-de-calamars]";
20231668;"Paella Royale (Volaille, fruits de mer & Chorizo) ";"France";"[garniture-800-g, 
riz-200-g-
epices-0, 8-g, dont-curcumine, , sauce, eau, concentre-de-tomates, sel, sucre, huile-de-colza, aromes, dont-crustaces, poisson-et-lait, exhausteurs-de-gout, monoglutamate-de-sodium, inosinate-de-sodium-et-guanylate-de-sodium, exhausteur-de-gout, monoglutamate-de-sodium, epaississants, gomme-guar-et-farine-de-graines-de-caroube-morceaux-de-cuisses-de-poule-non-desossees-et-ailerons-et-ou-manchons-de-poulet-30-legumes, carottes, petits-pois, poivrons, oignons, moules-et-ou-moules-du-pacifique-7-5-chorizo, maigre-et-gras-de-porc, piments, sel, dextrose-de-ble, epices-et-extraits-d-epices, ferments-lactiques, conservateurs, nitrite-de-sodium-et-ascorbate-de-sodium]";
3410280003108;"Paëlla (Volaille, Fruits de mer et Chorizo)";"France";"[garniture-800-g, sauce, eau, concentre-de-tomates, sel, sucre, huile-de-colza, aromes, exhausteur-de-gout, e621, epaississants, e410, e412-legumes, carottes, petits-pois, poivrons, oignons-
morceaux-de-cuisses-de-poule-non-desosses-et-ailerons-de-poulet-et-ou-manchons-de-poulet-non-desosses-30-moules-et-ou-moules-du-pacifique-7-5-chorizo, maigre-et-gras-de-porc, piments, sel, dextrose-de-ble, epices-et-extraits-d-epices, ferments-lactiques, conservateurs, e250-et-e301-
riz-long-etuve-200-g-
epices-0, 8-g, , dont-poisson, crustaces, lait, exhausteurs-de-gout, e621, e631, e627, dont-colorant, curcumine]";
3410280021324;"Paëlla (volaille et fruits de mer)";"France";"[garniture-800-g, concentre-de-tomates, sel, sucre, huile-de-colza, aromes, exhausteur-de-gout, e621, epaississant, e412-et-e410, morceaux-de-d-ailes-de-poulet-non-desosses, legumes, fruits-de-mer, 
-mollusques-
riz-long-etuve-200-g-
epices, sauce, eau, exhausteurs-de-gout, e621, e631, e627, conservateurs, e300-et-e322, contient-des-derives-de-crustaces, lait-et-poissons, carottes, petits-pois, poivrons, moules-et-ou-moules-du-pacifique, calmars]";
3263851751713;"Paëlla volaille et fruits de mer (3 pers.)";"France";"[garniture, concentre-de-tomates, sel, sucre, huile-de-colza, aromes, exhausteur-de-gout, e621, epaississants, e410-et-e412, morceaux-d-ailes-de-poulet-non-desosses-25, legumes-20, moules-du-pacifique-8-pourcentages-exprimes-sur-la-garniture-
riz-long-etuve-19, 
epices, sauce, eau, contient-crustaces, poisson, lait, exhausteurs-de-gout, e621, e631, e627, colorant, extrait-de-paprika, carottes, petits-pois, poivrons]";
3379670011492;"Paëlla (Volaille & Fruits de mer) ";"France";"[garniture-800-g, 
-pourcentages-exprimes-sur-la-garniture-
riz-long-etuve-200-g-
epices, sauce, eau, concentre-de-tomates, sel, sucre, huile-de-colza, aromes, contient-crustaces, poisson, lait, exhausteurs-de-gout, e621, e631, e627, colorant, extrait-de-paprika, exhausteur-de-gout, e621, epaississants, e410-et-e412, morceaux-d-ailes-de-poulet-non-desosses-25, legumes-20, carottes, petits-pois, poivrons, moules-et-ou-moules-du-pacifique-8]";
8480017044075;"Tripes à la mode de Caen ";"France";"[tripes-et-pieds-desosses-de-boeuf, sauce, carotte-5, bouillon, vin-blanc, contient-des-sulfites, sel, sucre, epices-et-aromates, aromes, colorant, e160a, contient-du-ble-et-du-soja]";
3379671129288;"Tripes à la sauce Catalane";"France";"[tripes-et-pieds-desosses-de-boeuf, sauce, carottes, cornichons, bouillon, concentre-de-tomates, vin-blanc, gras-de-boeuf, epices-et-aromates]";
3379670012079;"Tripes à la tomate";"France";"[panses-et-pieds-de-boeuf, jus-de-cuisson-tripes, concentre-de-tomate, vin-blanc, dont-sulfites, carottes, epices-et-aromates-deshydrates, sucre, epaississant, gomme-de-guar, eau, sel, aromes-naturels, epices-et-aromates-deshydrates, poudre-de-carotte]";
3560070455041;"Tripes à l'ancienne à la mode de Caen";"France";"[estomac-et-pied-de-boeuf, eau, legumes, vin-aromatise, sel, calvados, extrait-d-epices-et-d-aromates, pulpe-d-ail, carottes, oignons, poireau, poivre, piment-doux, laurier, girofle, thym, piment, piment-de-cayenne]";
3256222240510;"Salade parisienne au thon";"France";"[thon-listao, pommes-de-terre, eau, huile-de-colza, carottes, champignons-de-paris, haricots-verts, moutarde-de-dijon, vinaigre-d-alcool, sucre, aromates-et-epices, sel, arome-naturel, amidon-de-riz, epaississant, gomme-guar, gomme-xanthane, arome-naturel-moutarde, conservateur, bisulfite-de-sodium, champignons, eau, sel, eau, graines-de-moutarde, vinaigre-d-alcool, sel, acidifiant, acide-citrique]";
3379671110286;"Tripes à la mode de Caen";"France";"[tripes-et-pieds-desosses-de-boeuf, sauce, sel, epices-et-aromates, aromes-naturels, poudre-de-carottes, concentre-de-carottes, carottes-5, bouillon, vin-blanc, contient-des-sulfites]";
3165950232011;"Les Saladières Niçoise";"France";"[pommes-de-terre, thon, tomates-cerises, haricots-verts, oignons, eau, olives, poivrons-rouges, huile-d-olive-vierge-extra, vinaigre-de-vin-blanc, basilic, sel, sucre, aromes, amidon-transforme-de-mais, epaississants, gomme-guar-et-gomme-xanthane]";
3021690011234;"Torsades aux Fricadelles sauce tomate cuisinée";"France";"[sauce, eau, puree-de-tomate-mi-reduite-et-tomate-pelee, carotte, oignon, amidon-transforme-de-mais, sucre, sel, aromes, huile-de-tournesol, basilic-
torsades, semoule-de-ble-dur, blanc-d-oeuf-
fricadelles-precuites, proteines-de-ble-texturees, viande-de-dinde, blanc-d-oeuf, chapelure, oignon, fecule-de-pomme-de-terre, sel, fibre-de-pois, epices, viande-bovine, la-fricadelle, proteines-de-ble-extrudees, farine-de-ble, farine-de-ble, sel]";
3021690011135;"Ravioli Pur Bœuf (Sauce Tomate Cuisinée)";"France";"[sauce, eau, puree-de-tomates-mi-reduite-et-tomate-pelee, carottes, viande-bovine, oignons, aromes, sucre, amidon-transforme-de-mais, huile-de-tournesol, sel, aromate-
pate, semoule-de-ble-dur, eau-
farce, viande-bovine, chapelure, semoule-de-ble-dur, legumes, sel, aromate, aromes, huile-de-tournesol-
pates-fraiches-mises-en-oeuvre, du-poids-net-
viande-bovine-mise-en-oeuvre, du-poids-net-
ce-produit-contient-du-celeri, farine-de-ble, sel, carottes, oignons]";
3021690011166;"Ravioli Pur Bœuf (Sauce Tomate Cuisinée) Format familial";"France";"[sauce, eau, puree-de-tomates-mi-reduite-et-tomate-pelee, carottes, viande-bovine, oignons, aromes, sucre, amidon-transforme-de-mais, huile-de-tournesol, sel, aromate-
pate, semoule-de-ble-dur, eau-
farce, viande-bovine, chapelure, semoule-de-ble-dur, legumes, sel, aromate, aromes, huile-de-tournesol-
viande-bovine-mise-en-oeuvre, du-poids-net-
ce-produit-contient-du-celeri, farine-de-ble, sel, carottes, oignons]";
3021690011111;"Ravioli Bolognaise (Sauce Riche en Bœuf) Format Familial";"France";"[sauce-cuisinee, eau, puree-de-tomates-mi-reduite-et-tomate-pelee, viande-bovine, carottes, oignons, sucre, aromes, vin-blanc, sel, amidon-transforme-de-mais, huile-de-tournesol-
pate, semoule-de-ble-dur, eau-
farce, viande-bovine, chapelure, semoule-de-ble-dur, sel, epices-et-aromates-
pates-fraiches-mises-en-oeuvre, du-poids-net-
viande-bovine-mise-en-oeuvre, du-poids-net, farine-de-ble, sel]";
3021690011104;"Ravioli Bolognaise (Sauce Riche en Bœuf)";"France";"[sauce-cuisinee, eau, puree-de-tomates-mi-reduite-et-tomate-pelee, viande-bovine, carottes, oignons, sucre, aromes, vin-blanc, sel, amidon-transforme-de-mais, huile-de-tournesol-
pate, semoule-de-ble-dur, eau-
farce, viande-bovine, chapelure, semoule-de-ble-dur, sel, epices-et-aromates-
pates-fraiches-mises-en-oeuvre, du-poids-net-
viande-bovine-mise-en-oeuvre, du-poids-net, farine-de-ble, sel]";
3021690011128;"Ravioli Bolognaise (Sauce Riche en Bœuf)";"France";"[sauce-cuisinee, eau, puree-de-tomates-mi-reduite-et-tomate-pelee, viande-bovine, carottes, oignons, sucre, aromes, vin-blanc, sel, amidon-transforme-de-mais, huile-de-tournesol-
pate, semoule-de-ble-dur, eau-
farce, viande-bovine, chapelure, semoule-de-ble-dur, sel, epices-et-aromates-
pates-fraiches-mises-en-oeuvre, du-poids-net-
viande-bovine-mise-en-oeuvre, du-poids-net, farine-de-ble, sel]";
3021690011005;"Cannelloni Pur Bœuf (Sauce Napolitaine)";"France";"[sauce, eau, puree-de-tomate-mi-reduite-et-tomate-pelee, viande-bovine, carotte, champignon-de-paris, oignon, huile-d-olive-vierge-extra, aromes, dont-lait, sucre, amidon-transforme-de-mais, huile-de-tournesol-
farce, viande-bovine, chapelure, carotte, semoule-de-ble-dur, oignon, sel, fecule-de-manioc, lait-ecreme-en-poudre, blanc-d-oeuf, basilic, ciboulette, huile-de-tournesol, extrait-de-poivre, extrait-d-ail-
pate-fraiche, semoule-de-ble-dur, eau-
viande-bovine-mise-en-oeuvre, , farine-de-ble, sel]";
3021690010985;"Cannelloni Pur Bœuf (Sauce Napolitaine)";"France";"[sauce-cuisinee, eau, puree-de-tomates-mi-reduite-et-tomate-pelee, viande-bovine, carottes, champignons-de-paris, oignons, huile-d-olive-vierge-extra, du-poids-net, aromes, sucre, amidon-transforme-de-mais, huile-de-tournesol-
farce, viande-bovine, chapelure, carottes, semoule-de-ble-dur, oignons, sel, fecule-de-manioc, lait-ecreme-en-poudre, blanc-d-oeuf, basilic, ciboulette, huile-de-tournesol, aromes-naturels-
pate, semoule-de-ble-dur, eau-
viande-bovine-mise-en-oeuvre, du-poids-net-
pates-fraiches-mises-en-oeuvre, du-poids-net, farine-de-ble, sel]";
3021690024104;"Cannelloni à Cuisiner";"France";"[bouillon, eau, sel, jus-concentre-de-citron, epice-
cannelloni, chapelure, carotte, semoule-de-ble-dur, oignon, sel, fecule-de-manioc, lait-ecreme-en-poudre, blanc-d-oeuf, basilic, ciboulette, huile-de-tournesol, extrait-de-poivre, extrait-d-ail, pate-fraiche, , farce, viande-bovine, farine-de-ble, sel, semoule-de-ble-dur, eau]";
3021690024098;"Ravioli à Cuisiner";"France";"[bouillon, eau, sel, jus-concentre-de-citron, epice-
ravioli, eau, farce, viande-bovine, chapelure, semoule-de-ble-dur, arome, carotte, sel, oignon, basilic, huile-de-tournesol, pate-fraiche, semoule-de-ble-dur, farine-de-ble, sel]";
8480017334145;"Le Ravioli à l'Italienne (Pur Bœuf)";"France";"[sauce, eau, puree-de-tomate-mi-reduite-et-tomate-pelee, viande-de-boeuf, carotte, oignon, sel, sucre, amidon-transforme-de-mais, huile-de-tournesol, aromes-naturels-
pate, semoule-de-ble-dur, eau-
farce, viande-de-boeuf, chapelure, semoule-de-ble-dur, legumes, sel, poudre-de-lait-ecreme, aromes-naturels, dont-celeri, huile-de-tournesol, farine-de-ble, sel, carotte, oignon]";
8480017334138;"Le Cannelloni à la Napolitaine (Pur Bœuf)";"France";"[sauce, eau, puree-de-tomate-mi-reduite, viande-bovine, amidon-transforme-de-mais, sucre, sel, aromes, dont-celeri, 
pate, semoule-de-ble-dur, eau, blanc-d-oeuf-
farce, viande-bovine, chapelure, legumes, semoule-de-ble-dur, plantes-aromatiques, fecule-de-manioc, blanc-d-oeuf, poudre-de-lait-ecreme, sel, huile-de-tournesol, aromes-
viande-bovine-mise-en-oeuvre, du-poids-net-total, farine-de-ble, sel, carotte, oignon]";
8480017334169;"Le Ravioli à la Bolognaise (Riche en bœuf)";"France";"[sauce, eau, puree-de-tomate-mi-reduite, viande-bovine, legumes, sucre, sel, vin-blanc, epices-et-aromates, huile-de-tournesol-
pate, semoule-de-ble-dur, eau-
farce, viande-bovine, chapelure, semoule-de-ble-dur, epices-et-aromates-
viande-bovine-mise-en-oeuvre, du-poids-net-total, carotte, oignon, farine-de-ble, sel]";
3021690011036;"Ravioli 3 Fromages (Sauce Tomate)";"France";"[sauce-cuisinee, eau, puree-de-tomates-mi-reduite-et-tomate-pelee, fromages, carottes, oignons, aromes, sucre, sel, amidon-transforme-de-mais, huile-de-tournesol-
pate, semoule-de-ble-dur, eau-
farce, fromages, beurre, eau, proteines-de-lait, lactoserum, polyphosphates-et-citrate-de-sodium, sel, arome, chapelure, carottes, semoule-de-ble-dur, huile-de-tournesol, concentre-des-mineraux-du-lait, oignons, aromes, fecule-de-manioc, emmental, sel-
pates-fraiches-mises-en-oeuvre, du-poids-net-
3-fromages, mis-en-oeuvre, du-poids-net-ce-produit-contient-du-celeri, mascarpone, ricotta-de-brebis, emmental-fondu, emmental, farine-de-ble, sel, emmental, mascarpone, ricotta-de-brebis]";
26021423;"Taboulé (Tomate et huile d'olive vierge extra)";"France";"[garniture, 550-g, eau, oignon, poivron, huile-d-olive-vierge-extra, du-poids-net-total, menthe, jus-de-citron-concentre, sel, persil, arome-
semoule, 180-g, semoule-de-ble-dur-precuite-a-la-vapeur, tomate]";
3450970006576;"Ravioli à la sauce tomate";"France";"[sauce-tomate, eau, puree-de-tomate-mi-reduite, legumes, amidon-transforme-de-mais, sel, sucre, huile-de-tournesol, arome-naturel, dont-celeri, 
pate, semoule-de-ble-dur, eau-
farce, viande-bovine, chapelure, semoule-de-ble-dur, legumes, sel, plante-aromatique, aromes, huile-de-tournesol, carotte, oignon, farine-de-ble, sel, carottes, oignon, dont-gluten, celeri]";
2000000015984;"Cannelloni (Pur Bœuf)";"France";"[sauce, eau, puree-de-tomate-mi-reduite, viande-bovine, legumes, huile-d-olive-vierge-extra, sucre, sel, amidon-transforme-de-mais, huile-de-tournesol, aromes, contient-celeri, 
farce, viande-bovine, chapelure, legumes, semoule-de-ble-dur, plantes-aromatiques, fecule-de-manioc, blanc-d-oeuf, poudre-de-lait-ecreme, sel, huile-de-tournesol, aromes-
pate, semoule-de-ble-dur, eau-
viande-mise-en-oeuvre, du-poids-net-total, carotte, champignon, oignon, farine-de-ble, sel, carotte, oignon]";
3410280021430;"Cannelloni à la sauce italienne (pur bœuf)";"France";"[sauce, eau, puree-de-tomate-mi-reduite, viande-bovine, du-poids-total, legumes-5-9-du-poids-net-total, sucre, sel, amidon-transforme-de-mais, huile-de-tournesol, aromes, dont-celeri, 
pate, semoule-de-ble-dur, eau, blanc-d-oeuf-
farce, soit-8-1-du-poids-net-total, chapelure, legumes, semoule-de-ble-dur, plantes-aromatiques, fecule-de-manioc, blanc-d-oeuf, poudre-de-lait-ecreme, huile-de-tournesol, sel, aromes-
viande-de-boeuf-mise-en-oeuvre, du-poids-net-total, carotte, oignon, viande-bovine, la-farce, farine-de-ble, sel, carotte, oignon]";
26021065;"Cannelloni Pur Bœuf (Sauce Italienne)";"France";"[sauce, eau, puree-de-tomate-mi-reduite, viande-bovine, vbf, legumes, huile-d-olive-vierge-extra, sucre, amidon-transforme-de-mais, sel, huile-de-tournesol, aromes, contient-du-celeri, 
farce, chapelure, legumes, semoule-de-ble-dur, sel, plantes-aromatiques, fecule-de-manioc, poudre-de-lait-ecreme, blanc-d-oeuf, huile-de-tournesol, aromes-
pates, semoule-de-ble-dur, eau-
viande-bovine-francaise-mise-en-oeuvre, du-poids-net-total, carottes, champignons, oignons, viande-bovine, vbf, farine-de-ble, sel, carottes, oignons]";
3250391794737;"Cannelloni Pur Bœuf (A l'huile d'Olive)";"France";"[sauce, eau, puree-de-tomate-mi-reduite, viande-bovine, legumes, huile-d-olive-vierge-extra, sucre, amidon-modifie-de-mais, sel, huile-de-tournesol, aromes, contient-du-celeri, 
farce, viande-bovine, chapelure, legumes, semoule-de-ble-dur, sel, plantes-aromatiques, fecule-de-manioc, poudre-de-lait-ecreme, blanc-d-oeuf, huile-de-tournesol, aromes-
pate, semoule-de-ble-dur, eau-
pourcentages-du-poids-net-total-a-la-mise-en-oeuvre, puree-de-tomate-mi, reduite, viande-bovine, legumes, huile-d-olive-vierge-extra-0-9, carottes, champignons, oignons, farine-de-ble, sel, carottes, oignons]";
3564700505328;"Cannelloni Pur Bœuf (Sauce à la napolitaine)";"France";"[sauce, eau, puree-de-tomate-mi-reduite, viande-bovine, legumes, huile-d-olive-vierge-extra, sucre, amidon-modifie-de-mais, sel, huile-de-tournesol, extraits-d-epices-et-aromate, dont-celeri, 
farce, viande-bovine, chapelure, legumes, semoule-de-ble-dur, sel, plantes-aromatiques, fecule-de-manioc, poudre-de-lait-ecreme, blanc-d-oeuf, huile-de-tournesol, extraits-d-epices-
pate, semoule-de-ble-dur, eau-
viande-bovine-mise-en-oeuvre, du-poids-net-total, carottes, champignon, oignon, farine-de-ble, sel, carotte, oignon]";
26069357;"Ravioli Pur Bœuf (Sauce Italienne)";"France";"[sauce, eau, puree-de-tomate-mi-reduite-et-tomate-pelee, viande-bovine, carottes, oignons, sel, sucre, amidon-transforme-de-mais, huile-de-tournesol, aromes, dont-celeri, 
pate, semoule-de-ble-dur, eau-
farce, viande-bovine, chapelure, semoule-de-ble-dur, legumes, sel, basilic, aromes, huile-de-tournesol-
viande-bovine-francaise-mise-en-oeuvre, du-poids-net-total, farine-de-ble, sel, carottes, oignons]";
3256222414195;"Ravioli, Pur Bœuf";"France";"[sauce, eau, puree-de-tomates-mi-reduite, legumes, viande-bovine, france, pulpe-de-tomates, sucre, amidon-transforme-de-mais, sel, persil, aromes, colorant, extrait-de-paprika-
pate, semoule-de-ble-dur, eau-
farce, chapelure, semoule-de-ble-dur, legumes, sel, basilic, arome, dont-celeri, huile-de-tournesol-
viande-bovine-mise-en-oeuvre, du-poids-net-total, oignons, carottes, viande-bovine, france, farine-de-ble, sel, carottes, oignons]";
3563230000082;"Ravioli à la sauce tomate - Halal";"France";"[sauce, eau, puree-de-tomate-mi-reduite, amidon-transforme-de-mais, sel, sucre, huile-de-tournesol, extraits-d-epices, dont-celeri, 
pate, semoule-de-ble-dur, eau-
farce, viande-de-volaille-halal, chapelure, semoule-de-ble-dur, legumes, sel, huile-de-tournesol, epices-et-plantes-aromatiques, farine-de-ble, sel, carotte, oignon]";
3564700506639;"Torti Carbonara";"France";"[sauce, pates-seches, , eau, creme, lardons-fumes, poitrine-de-porc, sel, dextrose, arome-de-fumee, acidifiant, acide-citrique, conservateurs, e316, e250, champignons-de-paris, oignons, farine-de-ble, amidon-modifie-de-mais, dont-lait, oeuf, huile-de-tournesol, emulsifiant, e472e, epaississants, gomme-xanthane, gomme-guar, sel, puree-de-tomate-mi-reduite, arome-naturel, dont-lait, extrait-naturel-de-poivre, semoule-de-ble-dur, blanc-d-oeuf-en-poudre]";
3021690017915;"Macaroni au Jambon, Sauce Tomate Cuisinée";"France";"[sauce-tomate-cuisinee, eau, puree-de-tomate-mi-reduite, carottes, creme-fraiche, oignons, amidon-transforme-de-mais, sel, sucre, exhausteur-de-gout, e621, persil, huile-de-tournesol, epices-et-aromates, aromes-naturels-
jambon-traite-en-salaison-et-cuit, eau, sel, gelatine-de-porc, stabilisants, e451, e450, gelifiant, e407, aromes, dextrose, proteines-de-sang-de-porc, antioxydant, e301, conservateur, e250-
macaroni, poudre-de-blanc-d-oeuf, jambon-de-porc, semoule-de-ble-dur]";
3165950216325;"Les Saladières Semoule, Légumes, Thon";"France";"[semoule-de-ble, legumes, carottes, petits-pois, poivrons, tomates-cerises, oignons, , thon, pelamis, huile-de-mais, aromes, sel, sirop-de-glucose, pois-chiches, euthynnus, katsuwonus]";
3165950216349;"Les Saladières Céréales, Thon, Légumes";"France";"[cereales, thon, pelamis, huile-de-mais, lentilles, carottes, poivrons, huile-d-olive-vierge-extra, sel, orge, epeautre, mais, euthynnus, katsuwonus]";
3267615005029;"Haricots cuisinés à la graisse de canard et petits lardons";"France";"[haricots-blancs, eau, graisse-de-canard, petits-lardons, carottes, persil, bouillon-cuisine, fond-de-volaille, sel, concentre-de-tomate, epices, aromes]";
3267615005128;"Mogettes cuisinées à la Charentaise";"France";"[haricots-blancs, eau, carottes, oignons, persil, sauce-cuisinee, tomate, concentre-de-tomate, fond-de-volaille, sel, epices, aromes]";
3596710357239;"Potée aux choux";"France";"[legumes, choux-blancs, pommes-de-terre, haricots-blancs-rehydrates, carottes, poireaux-2-5-

jus, eau, sel-

saucisses-fumees-pur-porc, viande-de-porc, eau, plasma-de-porc, sel, arome, , stabilisant, triphosphates, sirop-de-glucose, conservateur, nitrite-de-sodium-

viande-de-porc-traitee-en-salaison, precuite, viande-de-porc, eau, sel, stabilisant, triphosphates, gelifiant, algues-euchema-transformees, conservateur, nitrite-de-sodium, antioxydant, acide-ascorbique, conservateur, disulfite-de-sodium, affermissant, chlorure-de-calcium, dont-derives-de-lait-et-de-ble, contient-gluten]";
