"Name";"Feature ";"Products ";"Cells";"Empty Cells";"Ratio EmCell";"Nombre de Features Homogenes";"Ratio de Features Homogenes";"Nombre de Features Homogenes Numeriques";"Product Chartable";"Testing Score"
"1981_Caesars_Palace_Grand_Prix_1.pcm";"8";"30";"240";"10";"4.166666666666667";"2";"28.571428571428573";"0";"false";"0"
"1981_Copa_Libertadores_3.pcm";"2";"2";"4";"0";"0.0";"1";"100.0";"1";"false";"0"
"1981_Oakland_Athletics_season_13.pcm";"3";"0";"0";"0";"0.0";"0";"0.0";"0";"false";"0"
"1981_New_York_Mets_season_1.pcm";"2";"7";"14";"0";"0.0";"0";"0.0";"0";"false";"0"
"1981_England_rugby_union_tour_of_Argentina_1.pcm";"5";"16";"80";"6";"7.5";"4";"100.0";"1";"false";"0"
"1981_Giro_d_Italia_7.pcm";"4";"5";"20";"0";"0.0";"3";"100.0";"0";"false";"0"
"1981_Miami_Dolphins_season_0.pcm";"5";"16";"80";"0";"0.0";"4";"100.0";"0";"false";"0"
"1981_Oakland_Athletics_season_2.pcm";"4";"0";"0";"0";"0.0";"0";"0.0";"0";"false";"0"
"1981_Major_League_Baseball_season_5.pcm";"6";"7";"42";"0";"0.0";"5";"100.0";"3";"true";"0"
"1981_Boston_Red_Sox_season_6.pcm";"7";"0";"0";"0";"0.0";"0";"0.0";"0";"false";"0"
"1981_PGA_Tour_3.pcm";"5";"5";"25";"0";"0.0";"4";"100.0";"1";"false";"0"
"1981_Jordan_League_1.pcm";"11";"10";"110";"0";"0.0";"10";"100.0";"0";"false";"0"
"1981_Italy_rugby_union_tour_of_Australia_0.pcm";"6";"9";"54";"0";"0.0";"5";"100.0";"2";"true";"0"
"1981_Copa_del_Rey_Final_1.pcm";"1";"0";"0";"0";"0.0";"0";"0.0";"0";"false";"0"
"1981_Montreal_Expos_season_10.pcm";"1";"0";"0";"0";"0.0";"0";"0.0";"0";"false";"0"
"1981_Minnesota_Twins_season_4.pcm";"7";"4";"28";"0";"0.0";"6";"100.0";"5";"true";"0"
"1981_Houston_Astros_season_4.pcm";"2";"6";"12";"0";"0.0";"1";"100.0";"1";"false";"0"
"1981_Minnesota_Vikings_season_2.pcm";"3";"10";"30";"0";"0.0";"1";"50.0";"0";"false";"0"
"1981_Houston_Astros_season_5.pcm";"8";"0";"0";"0";"0.0";"0";"0.0";"0";"false";"0"
"1981_Philadelphia_Eagles_season_12.pcm";"6";"2";"12";"0";"0.0";"5";"100.0";"5";"true";"0"
"1981_Individual_Speedway_World_Championship_5.pcm";"3";"16";"48";"0";"0.0";"1";"50.0";"0";"false";"0"
"1981_NHL_Entry_Draft_4.pcm";"6";"21";"126";"0";"0.0";"4";"80.0";"0";"false";"0"
"1981_FIBA_Africa_Championship_for_Women_2.pcm";"7";"4";"28";"0";"0.0";"6";"100.0";"5";"true";"0"
"1981_CART_PPG_Indy_Car_World_Series_2.pcm";"1";"0";"0";"0";"0.0";"0";"0.0";"0";"false";"0"
"1981_Men_s_World_Team_Squash_Championships_7.pcm";"7";"5";"35";"2";"5.714285714285714";"5";"83.33333333333333";"4";"true";"0"
"1981_FA_Charity_Shield_0.pcm";"19";"0";"0";"0";"0.0";"0";"0.0";"0";"false";"0"
"1981_FIBA_Club_World_Cup_6.pcm";"11";"0";"0";"0";"0.0";"0";"0.0";"0";"false";"0"
"1981_Individual_Speedway_World_Championship_6.pcm";"3";"16";"48";"0";"0.0";"1";"50.0";"0";"false";"0"
"1981_French_Grand_Prix_2.pcm";"3";"5";"15";"0";"0.0";"2";"100.0";"1";"false";"0"
"1981_Philadelphia_Eagles_season_6.pcm";"6";"2";"12";"0";"0.0";"5";"100.0";"5";"true";"0"
"1981_Calgary_Stampeders_season_1.pcm";"4";"16";"64";"16";"25.0";"3";"100.0";"0";"false";"0"
"1981_Ireland_rugby_union_tour_of_South_Africa_0.pcm";"5";"7";"35";"0";"0.0";"4";"100.0";"1";"false";"0"
"1981_FIFA_World_Youth_Championship_1.pcm";"5";"8";"40";"0";"0.0";"4";"100.0";"4";"true";"0"
"1981_Philadelphia_Eagles_season_8.pcm";"6";"2";"12";"0";"0.0";"5";"100.0";"5";"true";"0"
"1981_Philadelphia_Eagles_season_18.pcm";"6";"2";"12";"0";"0.0";"5";"100.0";"5";"true";"0"
"1981_Philadelphia_Phillies_season_0.pcm";"2";"3";"6";"0";"0.0";"1";"100.0";"0";"false";"0"
"1981_Major_League_Baseball_All-Star_Game_5.pcm";"4";"12";"48";"11";"22.916666666666668";"3";"100.0";"0";"false";"0"
"1981_FIS_Freestyle_Skiing_World_Cup_2.pcm";"8";"8";"64";"0";"0.0";"7";"100.0";"1";"false";"0"
"1981_Major_League_Baseball_All-Star_Game_1.pcm";"4";"8";"32";"7";"21.875";"3";"100.0";"0";"false";"0"
"1981_British_Grand_Prix_1.pcm";"3";"5";"15";"0";"0.0";"2";"100.0";"1";"false";"0"
"1981_IAAF_World_Race_Walking_Cup_6.pcm";"3";"5";"15";"0";"0.0";"2";"100.0";"0";"false";"0"
"1981_European_Figure_Skating_Championships_3.pcm";"6";"19";"114";"0";"0.0";"5";"100.0";"3";"true";"0"
"1981_European_Aquatics_Championships_3.pcm";"4";"1";"4";"0";"0.0";"3";"100.0";"0";"false";"0"
"1981_Pittsburgh_Steelers_season_0.pcm";"8";"4";"32";"0";"0.0";"7";"100.0";"0";"false";"0"
"1981_FIS_Freestyle_Skiing_World_Cup_13.pcm";"3";"5";"15";"0";"0.0";"2";"100.0";"1";"false";"0"
"1981_Boston_Red_Sox_season_0.pcm";"3";"9";"27";"0";"0.0";"2";"100.0";"0";"false";"0"
"1981_NHL_Entry_Draft_1.pcm";"6";"21";"126";"0";"0.0";"4";"80.0";"0";"false";"0"
"1981_Nebraska_Cornhuskers_football_team_3.pcm";"2";"9";"18";"0";"0.0";"0";"0.0";"0";"false";"0"
"1981_Los_Angeles_Dodgers_season_0.pcm";"11";"1";"11";"0";"0.0";"10";"100.0";"0";"false";"0"
"1981_Boston_Red_Sox_season_2.pcm";"8";"9";"72";"0";"0.0";"7";"100.0";"5";"true";"0"
"1981_NHL_Entry_Draft_5.pcm";"6";"21";"126";"0";"0.0";"5";"100.0";"0";"false";"0"
"1981_Campeonato_Brasileiro_S_rie_A_1.pcm";"10";"10";"100";"0";"0.0";"9";"100.0";"7";"true";"0"
"1981_Copa_Libertadores_2.pcm";"9";"4";"36";"0";"0.0";"8";"100.0";"7";"true";"0"
"1981_European_Athletics_Junior_Championships_2.pcm";"6";"14";"84";"0";"0.0";"4";"80.0";"4";"true";"0"
"1981_European_Judo_Championships_4.pcm";"3";"6";"18";"0";"0.0";"2";"100.0";"0";"false";"0"
"1981_European_Judo_Championships_2.pcm";"3";"6";"18";"0";"0.0";"2";"100.0";"0";"false";"0"
"1981_Monaco_Grand_Prix_2.pcm";"3";"5";"15";"0";"0.0";"2";"100.0";"1";"false";"0"
"1981_Benson___Hedges_Cup_0.pcm";"8";"5";"40";"0";"0.0";"7";"100.0";"7";"true";"0"
"1981_NBA_Playoffs_6.pcm";"14";"0";"0";"0";"0.0";"0";"0.0";"0";"false";"0"
"1981_College_Baseball_All-America_Team_0.pcm";"2";"4";"8";"1";"12.5";"1";"100.0";"0";"false";"0"
"1981_Milwaukee_Brewers_season_6.pcm";"3";"5";"15";"0";"0.0";"2";"100.0";"0";"false";"0"
"1981_European_Athletics_Indoor_Championships_1.pcm";"7";"7";"49";"0";"0.0";"3";"50.0";"0";"false";"0"
"1981_European_Tour_1.pcm";"4";"10";"40";"0";"0.0";"3";"100.0";"0";"false";"0"
"1981_ICF_Canoe_Slalom_World_Championships_0.pcm";"7";"4";"28";"0";"0.0";"6";"100.0";"3";"true";"0"
"1981_NBA_draft_2.pcm";"7";"23";"161";"0";"0.0";"5";"83.33333333333333";"1";"false";"0"
"1981_Hamilton_Tiger-Cats_season_0.pcm";"6";"4";"24";"0";"0.0";"5";"100.0";"0";"false";"0"
"1981_NCAA_Division_III_football_season_0.pcm";"2";"0";"0";"0";"0.0";"0";"0.0";"0";"false";"0"
"1981_NCAA_Division_I-AA_football_season_1.pcm";"3";"1";"3";"0";"0.0";"2";"100.0";"0";"false";"0"
"1981_NBA_Playoffs_11.pcm";"6";"0";"0";"0";"0.0";"0";"0.0";"0";"false";"0"
"1981_Copa_Libertadores_10.pcm";"1";"0";"0";"0";"0.0";"0";"0.0";"0";"false";"0"
"1981_NAIA_World_Series_1.pcm";"19";"4";"76";"9";"11.842105263157896";"18";"100.0";"0";"false";"0"
"1981_Houston_Astros_season_2.pcm";"7";"3";"21";"0";"0.0";"6";"100.0";"5";"true";"0"
"1981_Men_s_World_Team_Squash_Championships_11.pcm";"5";"5";"25";"0";"0.0";"4";"100.0";"1";"false";"0"
"1981_CONCACAF_Championship_qualification_2.pcm";"4";"9";"36";"0";"0.0";"1";"33.333333333333336";"1";"false";"0"
"1981_PBA_Reinforced_Filipino_Conference_Finals_2.pcm";"4";"13";"52";"0";"0.0";"3";"100.0";"1";"false";"0"
"1981_IAAF_World_Race_Walking_Cup_8.pcm";"3";"5";"15";"0";"0.0";"2";"100.0";"0";"false";"0"
"1981_Detroit_Tigers_season_5.pcm";"8";"4";"32";"0";"0.0";"7";"100.0";"7";"true";"0"
"1981_Oakland_Athletics_season_11.pcm";"5";"3";"15";"0";"0.0";"4";"100.0";"0";"false";"0"
"1981_NHK_Trophy_1.pcm";"6";"16";"96";"0";"0.0";"5";"100.0";"3";"true";"0"
"1981_Giro_d_Italia_9.pcm";"3";"3";"9";"0";"0.0";"2";"100.0";"0";"false";"0"
"1981_Royal_Bank_of_Scotland_World_Women_s_Curling_Championship_0.pcm";"4";"4";"16";"0";"0.0";"3";"100.0";"0";"false";"0"
"1981_FIFA_World_Youth_Championship_4.pcm";"5";"8";"40";"0";"0.0";"4";"100.0";"4";"true";"0"
"1981_Montreal_Expos_season_2.pcm";"1";"0";"0";"0";"0.0";"0";"0.0";"0";"false";"0"
"1981_NCAA_Division_II_football_season_2.pcm";"2";"0";"0";"0";"0.0";"0";"0.0";"0";"false";"0"
"1981_Nebraska_Cornhuskers_football_team_4.pcm";"2";"27";"54";"0";"0.0";"1";"100.0";"0";"false";"0"
"1981_Brazilian_Grand_Prix_1.pcm";"3";"5";"15";"0";"0.0";"2";"100.0";"1";"false";"0"
"1981_FIBA_Club_World_Cup_5.pcm";"1";"1";"1";"0";"0.0";"0";"0.0";"0";"false";"0"
"1981_NBA_Playoffs_0.pcm";"12";"0";"0";"0";"0.0";"0";"0.0";"0";"false";"0"
"1981_New_York_Mets_season_3.pcm";"2";"6";"12";"0";"0.0";"1";"100.0";"1";"false";"0"
"1981_Maccabiah_Games_0.pcm";"2";"0";"0";"0";"0.0";"0";"0.0";"0";"false";"0"
"1981_Meath_Intermediate_Football_Championship_0.pcm";"9";"7";"63";"0";"0.0";"6";"75.0";"5";"true";"0"
"1981_Giro_d_Italia_0.pcm";"3";"0";"0";"0";"0.0";"0";"0.0";"0";"false";"0"
"1981_CFU_Championship_0.pcm";"9";"4";"36";"0";"0.0";"8";"100.0";"7";"true";"0"
"1981_Fort_Lauderdale_Strikers_season_2.pcm";"7";"1";"7";"0";"0.0";"6";"100.0";"0";"false";"0"
"1981_FIS_Freestyle_Skiing_World_Cup_11.pcm";"3";"5";"15";"0";"0.0";"2";"100.0";"1";"false";"0"
"1981_Ottawa_Rough_Riders_season_0.pcm";"5";"8";"40";"0";"0.0";"4";"100.0";"2";"true";"0"
"1981_Pittsburgh_Panthers_football_team_1.pcm";"5";"3";"15";"0";"0.0";"4";"100.0";"2";"true";"0"
"1981_FIS_Freestyle_Skiing_World_Cup_8.pcm";"3";"5";"15";"0";"0.0";"2";"100.0";"1";"false";"0"
"1981_Individual_Speedway_World_Championship_7.pcm";"3";"16";"48";"0";"0.0";"2";"100.0";"1";"false";"0"
"1981_IAAF_World_Race_Walking_Cup_4.pcm";"3";"49";"147";"0";"0.0";"2";"100.0";"1";"false";"0"
"1981_Men_s_World_Open_Squash_Championship_0.pcm";"3";"19";"57";"0";"0.0";"2";"100.0";"0";"false";"0"
"1981_NHL_Entry_Draft_8.pcm";"6";"21";"126";"0";"0.0";"5";"100.0";"0";"false";"0"
"1981_FA_Cup_Final_4.pcm";"1";"0";"0";"0";"0.0";"0";"0.0";"0";"false";"0"
"1981_Peach_Bowl__January__0.pcm";"3";"7";"21";"0";"0.0";"2";"100.0";"1";"false";"0"
"1981_Philadelphia_Phillies_season_7.pcm";"3";"6";"18";"0";"0.0";"2";"100.0";"2";"true";"0"
"1981_Philadelphia_Eagles_season_35.pcm";"6";"2";"12";"0";"0.0";"5";"100.0";"5";"true";"0"
"1981_New_York_Cosmos_season_4.pcm";"7";"1";"7";"0";"0.0";"6";"100.0";"0";"false";"0"
"1981_NCAA_Division_I_Cross_Country_Championships_0.pcm";"3";"10";"30";"0";"0.0";"2";"100.0";"1";"false";"0"
"1981_Nebraska_Cornhuskers_football_team_1.pcm";"5";"13";"65";"5";"7.6923076923076925";"3";"75.0";"0";"false";"0"
"1981_CONCACAF_Championship_qualification_0.pcm";"4";"9";"36";"0";"0.0";"1";"33.333333333333336";"1";"false";"0"
"1981_ICF_Canoe_Slalom_World_Championships_1.pcm";"7";"2";"14";"0";"0.0";"6";"100.0";"3";"true";"0"
"1981_RTHK_Top_10_Gold_Songs_Awards_1.pcm";"3";"3";"9";"0";"0.0";"2";"100.0";"0";"false";"0"
"1981_FIS_Freestyle_Skiing_World_Cup_5.pcm";"8";"8";"64";"0";"0.0";"7";"100.0";"1";"false";"0"
"1981_European_Cup_Final_0.pcm";"5";"4";"20";"0";"0.0";"4";"100.0";"0";"false";"0"
"1981_French_Grand_Prix_1.pcm";"3";"5";"15";"0";"0.0";"2";"100.0";"1";"false";"0"
"1981_Major_League_Baseball_draft_0.pcm";"2";"0";"0";"0";"0.0";"0";"0.0";"0";"false";"0"
"1981_PGA_Tour_1.pcm";"4";"5";"20";"0";"0.0";"3";"100.0";"1";"false";"0"
"1981_Danish_1st_Division_1.pcm";"4";"14";"56";"0";"0.0";"2";"66.66666666666667";"1";"false";"0"
"1981_President_s_Cup_Football_Tournament_0.pcm";"7";"8";"56";"0";"0.0";"6";"100.0";"6";"true";"0"
"1981_Detroit_Tigers_season_3.pcm";"7";"5";"35";"0";"0.0";"6";"100.0";"6";"true";"0"
"1981_Japanese_Regional_Leagues_3.pcm";"9";"10";"90";"0";"0.0";"8";"100.0";"6";"true";"0"
"1981_Calgary_Stampeders_season_0.pcm";"6";"7";"42";"0";"0.0";"5";"100.0";"5";"true";"0"
"1981_Copa_Libertadores_7.pcm";"4";"8";"32";"0";"0.0";"3";"100.0";"3";"true";"0"
"1981_IAAF_World_Race_Walking_Cup_5.pcm";"3";"13";"39";"0";"0.0";"2";"100.0";"0";"false";"0"
"1981_Japan_Soccer_League_3.pcm";"4";"1";"4";"0";"0.0";"3";"100.0";"0";"false";"0"
"1981_Dallas_Cowboys_season_1.pcm";"5";"2";"10";"0";"0.0";"4";"100.0";"0";"false";"0"
"1981_Kansas_City_Royals_season_5.pcm";"2";"6";"12";"0";"0.0";"1";"100.0";"1";"false";"0"
"1981_NFL_draft_8.pcm";"5";"28";"140";"0";"0.0";"4";"100.0";"0";"false";"0"
"1981_Grand_Prix__tennis__15.pcm";"4";"11";"44";"0";"0.0";"3";"100.0";"3";"true";"0"
"1981_IAAF_World_Race_Walking_Cup_1.pcm";"3";"58";"174";"0";"0.0";"1";"50.0";"0";"false";"0"
"1981_European_Judo_Championships_8.pcm";"3";"6";"18";"0";"0.0";"2";"100.0";"0";"false";"0"
"1981_Philadelphia_Eagles_season_30.pcm";"6";"2";"12";"0";"0.0";"5";"100.0";"5";"true";"0"
"1981_Canada_Cup_3.pcm";"10";"1";"10";"0";"0.0";"9";"100.0";"0";"false";"0"
"1981_New_England_Patriots_season_0.pcm";"5";"0";"0";"0";"0.0";"0";"0.0";"0";"false";"0"
"1981_Pittsburgh_Steelers_season_1.pcm";"8";"16";"128";"0";"0.0";"7";"100.0";"0";"false";"0"
"1981_Pittsburgh_Pirates_season_5.pcm";"7";"5";"35";"0";"0.0";"6";"100.0";"6";"true";"0"
"1981_Orsz_gos_Bajnoks_g_I__men_s_water_polo__1.pcm";"1";"1";"1";"0";"0.0";"0";"0.0";"0";"false";"0"
"1981_Bandy_World_Championship_0.pcm";"9";"4";"36";"0";"0.0";"8";"100.0";"6";"true";"0"
"1981_Monaco_Grand_Prix_0.pcm";"8";"31";"248";"0";"0.0";"3";"42.857142857142854";"0";"false";"0"
"1981_Italian_Grand_Prix_3.pcm";"3";"5";"15";"0";"0.0";"2";"100.0";"1";"false";"0"
"1981_Finance_Funders_season_0.pcm";"1";"2";"2";"0";"0.0";"0";"0.0";"0";"false";"0"
"1981_NCAA_Men_s_Division_I_Basketball_Tournament_1.pcm";"8";"52";"416";"24";"5.769230769230769";"7";"100.0";"1";"false";"0"
"1981_New_York_Yankees_season_5.pcm";"3";"6";"18";"0";"0.0";"2";"100.0";"2";"true";"0"
"1981_German_Grand_Prix_0.pcm";"6";"30";"180";"0";"0.0";"4";"80.0";"1";"false";"0"
"1981_Major_League_Baseball_All-Star_Game_3.pcm";"4";"9";"36";"0";"0.0";"3";"100.0";"1";"false";"0"
"1981_CONCACAF_Championship_qualification_3.pcm";"4";"9";"36";"0";"0.0";"2";"66.66666666666667";"1";"false";"0"
"1981_Prix_de_l_Arc_de_Triomphe_1.pcm";"6";"24";"144";"5";"3.4722222222222223";"4";"80.0";"1";"false";"0"
"1981_Caesars_Palace_Grand_Prix_0.pcm";"6";"30";"180";"0";"0.0";"4";"80.0";"0";"false";"0"
"1981_PGA_Championship_1.pcm";"7";"6";"42";"4";"9.523809523809524";"4";"66.66666666666667";"2";"true";"0"
"1981_FIBA_Africa_Championship_for_Women_4.pcm";"7";"4";"28";"0";"0.0";"6";"100.0";"5";"true";"0"
"1981_Five_Nations_Championship_0.pcm";"4";"5";"20";"0";"0.0";"3";"100.0";"0";"false";"0"
"1981_Israel_Super_Cup_1.pcm";"1";"0";"0";"0";"0.0";"0";"0.0";"0";"false";"0"
"1981_Montreal_Expos_season_12.pcm";"3";"5";"15";"0";"0.0";"2";"100.0";"0";"false";"0"
"1981_European_Rugby_League_Championship_0.pcm";"4";"8";"32";"0";"0.0";"3";"100.0";"3";"true";"0"
"1981_European_Karate_Championships_2.pcm";"4";"1";"4";"1";"25.0";"3";"100.0";"0";"false";"0"
"1981_Philadelphia_Eagles_season_34.pcm";"5";"1";"5";"0";"0.0";"4";"100.0";"0";"false";"0"
"1981_PBA_Reinforced_Filipino_Conference_Finals_1.pcm";"1";"1";"1";"0";"0.0";"0";"0.0";"0";"false";"0"
"1981_Major_League_Baseball_draft_1.pcm";"5";"26";"130";"0";"0.0";"4";"100.0";"0";"false";"0"
"1981_Individual_Speedway_World_Championship_8.pcm";"3";"16";"48";"0";"0.0";"1";"50.0";"0";"false";"0"
"1981_Norwegian_Football_Cup_1.pcm";"1";"1";"1";"0";"0.0";"0";"0.0";"0";"false";"0"
"1981_Prix_de_l_Arc_de_Triomphe_0.pcm";"2";"0";"0";"0";"0.0";"0";"0.0";"0";"false";"0"
"1981_CFL_Draft_1.pcm";"5";"9";"45";"0";"0.0";"4";"100.0";"0";"false";"0"
"1981_NBA_Playoffs_12.pcm";"14";"0";"0";"0";"0.0";"0";"0.0";"0";"false";"0"
"1981_French_Open_0.pcm";"3";"8";"24";"0";"0.0";"2";"100.0";"0";"false";"0"
"1981_NBA_Playoffs_14.pcm";"6";"0";"0";"0";"0.0";"0";"0.0";"0";"false";"0"
"1981_IIHF_European_U18_Championship_5.pcm";"7";"4";"28";"4";"14.285714285714286";"6";"100.0";"1";"false";"0"
"1981_Cincinnati_Reds_season_5.pcm";"3";"6";"18";"0";"0.0";"2";"100.0";"2";"true";"0"
"1981_CECAFA_Cup_1.pcm";"5";"8";"40";"0";"0.0";"4";"100.0";"4";"true";"0"
"1981_NBL_season_0.pcm";"5";"2";"10";"0";"0.0";"4";"100.0";"0";"false";"0"
"1981_NHL_Entry_Draft_10.pcm";"2";"5";"10";"0";"0.0";"1";"100.0";"0";"false";"0"
"1981_Central_American_and_Caribbean_Championships_in_Athletics_1.pcm";"7";"15";"105";"0";"0.0";"4";"66.66666666666667";"1";"false";"0"
"1981_Iowa_Hawkeyes_football_team_0.pcm";"5";"2";"10";"0";"0.0";"4";"100.0";"2";"true";"0"
"1981_FA_Cup_Final_5.pcm";"1";"0";"0";"0";"0.0";"0";"0.0";"0";"false";"0"
"1981_European_Judo_Championships_0.pcm";"4";"7";"28";"0";"0.0";"3";"100.0";"0";"false";"0"
"1981_NBA_Playoffs_1.pcm";"12";"0";"0";"0";"0.0";"0";"0.0";"0";"false";"0"
"1981_NCAA_Division_I_baseball_season_1.pcm";"3";"1";"3";"0";"0.0";"2";"100.0";"0";"false";"0"
"1981_European_Judo_Championships_7.pcm";"3";"6";"18";"0";"0.0";"2";"100.0";"0";"false";"0"
"1981_Copa_Libertadores_9.pcm";"22";"0";"0";"0";"0.0";"0";"0.0";"0";"false";"0"
"1981_Oakland_Athletics_season_7.pcm";"7";"5";"35";"0";"0.0";"6";"100.0";"6";"true";"0"
"1981_LPGA_Tour_1.pcm";"3";"4";"12";"0";"0.0";"2";"100.0";"0";"false";"0"
"1981_European_Aquatics_Championships_5.pcm";"4";"2";"8";"0";"0.0";"3";"100.0";"0";"false";"0"
"1981_Mason-Dixon_500_0.pcm";"3";"5";"15";"0";"0.0";"2";"100.0";"1";"false";"0"
"1981_California_Angels_season_2.pcm";"2";"6";"12";"0";"0.0";"1";"100.0";"1";"false";"0"
"1981_PBA_Open_Conference_Finals_1.pcm";"1";"1";"1";"0";"0.0";"0";"0.0";"0";"false";"0"
"1981_Men_s_Hockey_Champions_Trophy_0.pcm";"9";"6";"54";"0";"0.0";"7";"87.5";"7";"true";"0"
"1981_Maghreb_Athletics_Championships_0.pcm";"7";"22";"154";"0";"0.0";"3";"50.0";"0";"false";"0"
"1981_Denver_Broncos_season_0.pcm";"7";"16";"112";"0";"0.0";"6";"100.0";"0";"false";"0"
"1981_Campeonato_Argentino_de_Rugby_2.pcm";"6";"1";"6";"0";"0.0";"5";"100.0";"0";"false";"0"
"1981_New_York_Jets_season_1.pcm";"2";"5";"10";"0";"0.0";"1";"100.0";"0";"false";"0"
"1981_President_s_Cup_Football_Tournament_2.pcm";"2";"1";"2";"0";"0.0";"1";"100.0";"0";"false";"0"
"1981_North_American_Soccer_League_season_0.pcm";"5";"5";"25";"0";"0.0";"4";"100.0";"4";"true";"0"
"1981_Men_s_World_Team_Squash_Championships_6.pcm";"4";"10";"40";"0";"0.0";"3";"100.0";"0";"false";"0"
"1981_Montreal_Expos_season_8.pcm";"3";"6";"18";"0";"0.0";"2";"100.0";"2";"true";"0"
"1981_Montreal_Expos_season_11.pcm";"3";"0";"0";"0";"0.0";"0";"0.0";"0";"false";"0"
"1981_Italian_Grand_Prix_1.pcm";"8";"30";"240";"10";"4.166666666666667";"2";"28.571428571428573";"0";"false";"0"
"1981_Formula_One_season_2.pcm";"1";"0";"0";"0";"0.0";"0";"0.0";"0";"false";"0"
"1981_CARIFTA_Games_1.pcm";"7";"13";"91";"0";"0.0";"3";"50.0";"0";"false";"0"
"1981_Overseas_Final_0.pcm";"3";"16";"48";"0";"0.0";"1";"50.0";"0";"false";"0"
"1981_Major_League_Baseball_season_10.pcm";"1";"0";"0";"0";"0.0";"0";"0.0";"0";"false";"0"
"1981_Campeonato_Brasileiro_S_rie_A_11.pcm";"5";"9";"45";"0";"0.0";"0";"0.0";"0";"false";"0"
"1981_NCAA_Men_s_Division_I_Basketball_Tournament_0.pcm";"2";"5";"10";"0";"0.0";"1";"100.0";"0";"false";"0"
"1981_Eastern_League_season_0.pcm";"5";"4";"20";"0";"0.0";"4";"100.0";"3";"true";"0"
"1981_Ottawa_Rough_Riders_season_4.pcm";"6";"3";"18";"0";"0.0";"5";"100.0";"0";"false";"0"
"1981_CFL_season_0.pcm";"1";"0";"0";"0";"0.0";"0";"0.0";"0";"false";"0"
"1981_FIS_Freestyle_Skiing_World_Cup_6.pcm";"8";"8";"64";"0";"0.0";"7";"100.0";"1";"false";"0"
"1981_Mestaruussarja_2.pcm";"9";"8";"72";"0";"0.0";"8";"100.0";"7";"true";"0"
"1981_European_Fencing_Championships_0.pcm";"4";"2";"8";"0";"0.0";"3";"100.0";"0";"false";"0"
"1981_Fort_Lauderdale_Strikers_season_1.pcm";"7";"3";"21";"1";"4.761904761904762";"6";"100.0";"0";"false";"0"
"1981_Norwegian_First_Division_0.pcm";"9";"12";"108";"0";"0.0";"8";"100.0";"7";"true";"0"
"1981_NCAA_Rifle_Championships_1.pcm";"3";"10";"30";"0";"0.0";"2";"100.0";"0";"false";"0"
"1981_Philadelphia_Phillies_season_5.pcm";"2";"6";"12";"0";"0.0";"1";"100.0";"1";"false";"0"
"1981_Cincinnati_Reds_season_2.pcm";"3";"6";"18";"0";"0.0";"2";"100.0";"2";"true";"0"
"1981_Meath_Senior_Football_Championship_0.pcm";"9";"6";"54";"0";"0.0";"8";"100.0";"7";"true";"0"
"1981_New_York_Yankees_season_8.pcm";"6";"6";"36";"0";"0.0";"5";"100.0";"0";"false";"0"
"1981_Royal_Bank_of_Scotland_World_Women_s_Curling_Championship_1.pcm";"4";"10";"40";"0";"0.0";"3";"100.0";"2";"true";"0"
"1981_Challenge_Cup_0.pcm";"5";"16";"80";"1";"1.25";"4";"100.0";"0";"false";"0"
"1981_Green_Bay_Packers_season_1.pcm";"6";"16";"96";"0";"0.0";"5";"100.0";"0";"false";"0"
"1981_Edmonton_Eskimos_season_0.pcm";"6";"4";"24";"0";"0.0";"5";"100.0";"0";"false";"0"
"1981_Campeonato_Argentino_de_Rugby_4.pcm";"6";"0";"0";"0";"0.0";"0";"0.0";"0";"false";"0"
"1981_Campeonato_Brasileiro_S_rie_A_13.pcm";"10";"44";"440";"0";"0.0";"8";"88.88888888888889";"7";"true";"0"
"1981_Chicago_Cubs_season_5.pcm";"7";"0";"0";"0";"0.0";"0";"0.0";"0";"false";"0"
"1981_National_League_season_0.pcm";"6";"19";"114";"0";"0.0";"5";"100.0";"5";"true";"0"
"1981_FIS_Freestyle_Skiing_World_Cup_4.pcm";"8";"9";"72";"0";"0.0";"7";"100.0";"1";"false";"0"
"1981_FIS_Freestyle_Skiing_World_Cup_9.pcm";"3";"5";"15";"0";"0.0";"2";"100.0";"1";"false";"0"
"1981_Campeonato_Argentino_de_Rugby_0.pcm";"6";"1";"6";"0";"0.0";"5";"100.0";"0";"false";"0"
"1981_NCAA_Division_I_Baseball_Tournament_0.pcm";"7";"8";"56";"0";"0.0";"5";"83.33333333333333";"0";"false";"0"
"1981_NFL_draft_5.pcm";"5";"27";"135";"0";"0.0";"4";"100.0";"0";"false";"0"
"1981_Canadian_Grand_Prix_0.pcm";"6";"30";"180";"0";"0.0";"4";"80.0";"0";"false";"0"
"1981_NBA_Playoffs_5.pcm";"6";"0";"0";"0";"0.0";"0";"0.0";"0";"false";"0"
"1981_Baltimore_Orioles_season_3.pcm";"3";"6";"18";"0";"0.0";"2";"100.0";"2";"true";"0"
"1981_North_American_Soccer_League_season_3.pcm";"5";"5";"25";"0";"0.0";"4";"100.0";"4";"true";"0"
"1981_PGA_Tour_4.pcm";"3";"4";"12";"0";"0.0";"2";"100.0";"0";"false";"0"
"1981_Dallas_Cowboys_season_0.pcm";"5";"16";"80";"0";"0.0";"4";"100.0";"0";"false";"0"
"1981_New_York_Mets_season_4.pcm";"7";"0";"0";"0";"0.0";"0";"0.0";"0";"false";"0"
"1981_Memorial_Cup_0.pcm";"4";"5";"20";"0";"0.0";"3";"100.0";"3";"true";"0"
