"id";"product_name";"countries";"ingredients";"brands";"stores";"energy_100g";"proteins";"fat";"carbohydrates";"saturated-fat";"sugars";"sodium";"salt";"fiber";"fruits-vegetables-nuts";"image_url"
"3270160861651";"Recette de Thaïlande Nouilles aux crevettes et aux légumes";"France";"";"Picard";"";"95.79444";"4.2";"4.1";"9.9";"2.4";"1.6";"0.2874015748031496";"0.73";"1.4";"0";"https://static.openfoodfacts.org/images/products/327/016/086/1651/front_fr.5.400.jpg"
"3270160864881";"Lasagnes saumon poireaux ";"France";"Saumon Atlantique,poisson,qualité sans arête,poireaux,eau,crème fraiche,lait,semoule de blé dur,gluten,moutarde à l'ancienne,oignons,vin blanc,emmental,lait écrémé en poudre,ricotta,crème,lait,sel,acidifiant,acide citrique,beurre,lait,amidon transformé de maïs,sel,œuf entier en poudre,ail,poivre,curcuma,eau,graine de moutarde,vinaigre,sel,Pays-Bas,contient lait,lactosérum,lait";"Picard";"";"133.5389";"6.7";"6.6";"10.9";"4.1";"2.5";"0.3307086614173228";"0.84";"1.8";"0";"https://static.openfoodfacts.org/images/products/327/016/086/4881/front_fr.3.400.jpg"
"3270160860401";"Lasagnes aux légumes grillés et à la mozzarella, Surgelées ";"France";"Légumes grillés,pâte cuite,lait écrémé réhydraté,pulpe de tomate,mozzarella,France,Allemagne,Royaume-Uni,contient lait,purée de tomate,crème fraîche,lait,huile d'olive,beurre,lait,amidon transformé de maïs,basilic,sel,ail,huile de tournesol,poivres,muscade,courgette,poivron rouge et jaune,aubergine,oignon,semoule de blé dur,gluten,eau,œuf entier liquide pasteurisé";"Picard,Formule express";"Picard";"108.21667";"5";"5.5";"8.8";"2.8";"3.3";"0.18110236220472442";"0.46";"1.8";"26.6";"https://static.openfoodfacts.org/images/products/327/016/086/0401/front_fr.26.400.jpg"
"3270160862221";"Au Menu Poulet, Légumes, Petites Pâtes, Mozzarella - Surgelé";"France";"Légumes,pâte précuite,émincé de filet de poulet rôti traité en salaison,mozzarella,eau,huile d'olive vierge extra,basilic,fromage à pâte pressée cuite,contient lait,huile de tournesol,purée d'ail,sel,paprika,vinaigre d'alcool,préparation à base de piment,thym,épaississant,gomme xanthane,épices,tomate pelée concassée,tomate,jus de tomate,courgette grillée,poivron jaune grillé,tomate cerise,oignon,tomate,oignon grillé,purée de tomate double concentrée,eau,semoule de blé dur,gluten,filet de poulet,eau,fécule de manioc,dextrose de blé,sel,lait,sel,ferments lactiques,coagulant,antiagglomérant,amidon de pomme de terre,piment,purée de tomate,eau,sel,poivron,vinaigre d'alcool";"Picard";"Picard";"103.916664";"7.3";"3.8";"9.3";"0";"2.4";"0.21653543307086615";"0.55";"0";"51.8";"https://static.openfoodfacts.org/images/products/327/016/086/2221/front_fr.18.400.jpg"
"3270160862641";"Spaghetti cacio e pepe";"France";"Pâte à la semoule de blé dur précuite,eau,sel.Sauce au fromage et au poivre,lait écrémé réhydraté,Pecorino Romano,lait,crème fraîche,lait,farine de blé,gluten,beurre,lait,sel,poivre 0,03%.Pecorino Romano,lait,fromage râpé,lait,semoule de blé dur,gluten";"Picard";"";"182.51111";"7.9";"7.3";"20.8";"4.4";"1.7";"0.31496062992125984";"0.80";"0.8";"0";"https://static.openfoodfacts.org/images/products/327/016/086/2641/front_fr.3.400.jpg"
"3270160893102";"Mozzarelline panate";"France";"Mozzarella,contient lait,panure,pâte à frire,sel,farine de blé,gluten,levure,sel,colorant,paprika,farine de blé,gluten,eau,sel";"Picard";"Picard";"225.27222";"11.6";"7.2";"27.3";"5";"0.5";"0.5393700787401575";"1.37";"1.9";"0";"https://static.openfoodfacts.org/images/products/327/016/089/3102/front_fr.8.400.jpg"
"3270160217403";"Poulet Korma et riz basmati surgelés";"France";"Riz basmati cuit,morceau de filet de poulet,France,eau,oignon,yaourt nature,huile de tournesol,crème liquide,protéine de lait,stabilisant,carraghénanes,ail,beurre,lait,épices en poudre,sel,amande effilée,lait de coco,amidon transformé de maïs,cardamone en grain,concentré de tomate,noix de coco en poudre,sucre,feuille de coriandre,jus de citron,lait entier,lait écrémé en poudre,ferments lactiques,crème,lait,cumin,coriandre,curcuma,piment,jus de citron,conservateur,disulfite de potassium";"Picard,Cuisine Evasion";"Picart";"144.2889";"11.1";"5.2";"12.6";"2.3";"0.8";"0.21653543307086615";"0.55";"1.3";"0";"https://static.openfoodfacts.org/images/products/327/016/021/7403/front_fr.14.400.jpg"
"3270160218653";"Poulet tikka et riz basmati";"France";"Riz basmati cuit,morceau de filet de poulet,France,27,eau,oignon,coulis de tomate,4,ail,huile de tournesol,yaourt nature,crème liquide,concentré de tomate,tomate,beurre,lait,noix de cajou,épices en poudre,sel,feuille de coriandre,gingembre,cardamone en grain,sucre,clou de girofle,tomate,sel,lait entier,lait écrémé en poudre,ferments lactiques,crème,lait,protéine de lait,stabilisant,carraghénanes";"Picard";"Picard";"148.35";"12.7";"3.7";"15";"1.5";"1.6";"0.15748031496062992";"0.4";"1.7";"0";"https://static.openfoodfacts.org/images/products/327/016/021/8653/front_fr.15.400.jpg"
"3270160218738";"7 Funko";"France";"Chaussons aux crevettes,140 g,crevette cuite décortiquée,eau,amidon de blé,farine de tapioca,igname,huile de tournesol,pousse de bambou,amidon transformé de tapioca,sel,huile de sésame,feuille de coriandre 0,1%.Sauce soja au gingembre,10 g,farine de blé,sel,eau,sucre,vinaigre,mirin*,sirop de fructose de tapioca,gingembre,sel,acidifiant,acide citrique,clou de girofle,eau,sauce soja,soja,riz,sirop de glucose de maïs,alcool,eau";"Picard";"picard";"133.06111";"5.3";"1.6";"24";"0";"0";"0.51";"0";"0";"0";"https://static.openfoodfacts.org/images/products/327/016/021/8738/front_fr.9.400.jpg"
"3270160484348";"Crevettes à l'huile d'olive, au persil et à l'ail";"France";"Crevette crue décortiquée,Penaeus vannamei élevée en Indonésie,huile d'olive vierge extra,purée de citron sucrée,persil,eau,ail,sel,amidon transformé de riz et/ou de maïs,arôme naturel,épaississants,extrait de poivre,gomme xanthane,gomme de guar";"picard";"picard";"95.316666";"15.7";"3.2";"0.6";"0.6";"0.6";"0.18";"0";"0.3";"0";"https://static.openfoodfacts.org/images/products/327/016/048/4348/front_fr.5.400.jpg"
"3270160482603";"Noix de Saint-Jacques* aux tomates séchées et au romarin, Surgelé";"France";"Noix de Saint-Jacques 90 %*,ou Zygochlamys patagonica pêchée en Atlantique Sud-Ouest,origine Argentine,ZA,ou Uruguay,ZU,eau,huile d'olive vierge extra,huile de tournesol,tomates séchées,ail,purée de citron jaune sucrée,sauge,sel,amidon transformé de riz ou de maïs,romarin en poudre,persil en poudre,extrait de poivre,Chlamys opercularis pêchée en Atlantique Nord-Est,origine France,CF";"Picard";"Picard";"101.52778";"15.3";"3.3";"2.4";"0.5";"0.3";"0.31889763779527563";"0.81";"0.3";"0";"https://static.openfoodfacts.org/images/products/327/016/048/2603/front_fr.6.400.jpg"
"3270160489213";"Noix de Saint-Jacques Sauce aux Morilles, Surgelées";"France";"Noix de Saint-Jacques,mollusques,67,eau,brisures de morilles,crème liquide,lait,porto modifié,échalote,beurre,lait,amidon transformé de manioc,sel,ail,préparation d'oignon,jus de citron concentre,Placopecten magellanicus,origine Canada,jus concentre d'oignon,huile de tournesol";"Picard";"";"83.611115";"12.7";"2.9";"1.5";"1.8";"0.7";"0.26377952755905515";"0.67";"0.4";"0";"https://static.openfoodfacts.org/images/products/327/016/048/9213/front_fr.10.400.jpg"
"3270160489138";"6 Yakitori de saumon";"France";"Saumon Atlantique,poisson,Salmo salarr élevé en Norvège,qualité sans arête],sauce Teriyaki,sel,sucre,eau,mirin,vin de riz japonais,amidon de maïs] préparation à base de vinaigre de riz,sauce soja,eau,soja,blé,gluten,vin de riz,sirop de glucose de blé,eau,sucre,mélasse de canne,vinaigre d'alcool,sel,vinaigre de riz,eau";"Picard";"";"152.65";"19.7";"6.5";"3.6";"1";"0.6";"0.2992125984251969";"0.76";"0.5";"0";"https://static.openfoodfacts.org/images/products/327/016/048/9138/front_fr.9.400.jpg"
"3270160484768";"Moules à la marinière";"France";"Moule du Pacifique cuite décoquillée,eau,vin blanc,crème fraiche,beurre,oignon,ail,amidon transformé de riz ou de manioc ou de maïs,persil,fumet de poisson,extrait naturel de moule,farine de blé,extrait de poivre,Mytilus chilensis,élevée au Chili,maltodextrine de blé,cabillaud,eau,sel,huile de tournesol,vin blanc,oignon en poudre,amidon de riz,jus de cuisson de moule,aromates,vin blanc,épices";"Picard";"Picard";"109.888885";"13";"3.8";"5.8";"2";"0.7";"0.35";"0";"0.4";"0";"https://static.openfoodfacts.org/images/products/327/016/048/4768/front_fr.6.400.jpg"
"3270160114382";"Ratatouille cuisinée tomate, aubergine, courgette, poivron, oignon surgelée Picard";"France";"Tomate,aubergine grillée,courgette grillée,pulpe de tomate,eau,oignon grillé,poivrons rouge et jaune,huile d'olive vierge extra,sel,amidon de riz,carotte,ail";"Picard";"Picard";"44.672222";"1.1";"2.2";"3.4";"0.3";"3.3";"0.23";"0.5842";"3.7";"0";"https://static.openfoodfacts.org/images/products/327/016/011/4382/front_fr.12.400.jpg"
"3270160119585";"Lentilles vertes aux lardons, Surgelées";"France";"Lentille verte précuite,chou de Milan,oignon préfrit à l’huile de tournesol,eau,lardon cuit fumé,beurre,échalote,amidon transformé de tapioca,persil,cerfeuil,sel,carotte,poivre,laurier,eau,lentille verte,concentré de tomate,sel,poitrine de porc,sel,dextrose de blé,conservateur,nitrite de sodium,antioxydant,ascorbate de sodium";"Picard";"Picard";"141.66112";"6.3";"8.1";"8.2";"4.2";"1.2";"0.22440944881889763";"0.57";"5.9";"0";"https://static.openfoodfacts.org/images/products/327/016/011/9585/front_fr.7.400.jpg"
"3270160112210";"Gratin de légumes à la provençale, Surgelé";"France";"Légumes,eau,cheddar râpé,concentré de tomate,amidon transformé de manioc,basilic,ail,arômes naturels,contient céleri,huile d'olive vierge extra,thym,sel,arôme naturel de poivre,tomate pelée concassée,courgette préfrite,courgette,huile de tournesol,aubergine préfrite,aubergine,huile de tournesol,oignon,poivron rouge,poivron jaune";"Picard";"Picard";"74.772224";"2.2";"4.6";"5.4";"0.9";"3.6";"0.10236220472440945";"0.26";"1.8";"84.6";"https://static.openfoodfacts.org/images/products/327/016/011/2210/front_fr.36.400.jpg"
"3270160113040";"Gratin d'aubergines, Surgelé";"France";"Aubergine préfrite,pulpe de tomate,mozzarella,fromage râpé,oignon,fécule de pomme de terre,carotte,céleri,huile de tournesol,basilic,sel,arôme naturel,contient lait,aubergine,huile de tournesol,France,Allemagne,Royaume-Uni,contient lait,lait,sel,présure,lysozyme d'œuf";"Picard";"Picard";"150.02222";"4.4";"12.9";"2.9";"3.2";"2.4";"0.2795275590551181";"0.71";"3.5";"0";"https://static.openfoodfacts.org/images/products/327/016/011/3040/front_fr.13.400.jpg"
"3270160118717";"8 palets de légumes préfrits - surgelés Courgettes jaune et verte, petit pois doux carotte";"France";"Petit pois doux,carotte,courgette jaune,courgette verte,oignon,huile de tournesol,amidon transformé de mais,œuf entier en poudre,blanc d’œuf en poudre,gomme xanthane,gomme guar,basilic,sel,ail en poudre,poivre,romarin,origan";"Picard";"Picard";"100.57222";"4.9";"5.4";"6.4";"0.9";"3.1";"0.213";"0";"3.7";"0";"https://static.openfoodfacts.org/images/products/327/016/011/8717/front_fr.9.400.jpg"
"3270160117000";"Gratin dauphinois";"France";"";"Picard";"Picard";"132.34445";"4.1";"6.9";"12.9";"4.9";"2.6";"0.22834645669291337";"0.58";"1.5";"0";"https://static.openfoodfacts.org/images/products/327/016/011/7000/front_fr.3.400.jpg"
"3270160494170";"Fagottini à la ricotta et aux épinards, crème de tomates Picard";"France";"Fagottini précuit,eau,pulpe de tomate,crème fraîche,huile d'olive,fromage,oignon,lait écrémé en poudre,beurre,huile de tournesol,farine de blé,sel,basilic,céleri,carotte,amidon de blé,muscade,semoule de blé dur,ricotta,lactosérum,sel,correcteur d'acidité,acide lactique,eau,oeuf liquide pasteurisé,épinards,chapelure,farine de blé,eau,sel,levure,fromage,fromage pecorino,sel,amidon de blé,muscade,tomate,jus de tomate,correcteur d'acidité,acide citrique";"Picard";"Picard";"193.5";"5.7";"8.7";"22.2";"4.2";"2";"0.30";"0";"1.7";"0";"https://static.openfoodfacts.org/images/products/327/016/049/4170/front_fr.5.400.jpg"
"3270160492510";"Cannelloni à la bolognaise";"France";"Pâte précuite,viande bovine,France,*,pulpe de tomate,lait écrémé réhydraté,eau,oignon,carotte,crème fraîche,lait,tomate,emmental,beurre,lait,concentré de tomate,amidon transformé de maïs,oignon préfrit à l’huile de tournesol,cheddar,chapelure,huile d'olive,sel,ail,basilic,persil,poivre,muscade,ail en poudre,origan,thym.*Issus d 'animaux nés,élevés et abattus en France,semoule de blé dur,gluten,eau,œuf entier liquide pasteurisé,Allemagne,France,Pays-Bas,contient lait,lait,sel,présure,ferments lactiques,colorant,rocou,farine de blé,gluten,eau,levure,sel";"Picard";"";"123.02778";"7.2";"6";"9.3";"3.1";"1.7";"0.29133858267716534";"0.74";"1.9";"0";"https://static.openfoodfacts.org/images/products/327/016/049/2510/front_fr.9.400.jpg"
"3270160490615";"Brandade Parmentier de morue, Surgelée";"France";"Purée de pomme de terre,morue dessalée qualité sans arête,poissons,en chair et en morceau,huile de colza,huile d'olive vierge extra,ail,crème de lait en poudre,sel,poivre,eau,flocon de pomme de terre,pomme de terre,émulsifiant,mono,et diglycérides d'acides gras d'origine végétale,stabilisant,diphosphate disodique,antioxydant,palmitate d'ascorbyle";"Picard";"Picard";"106.78333";"4.6";"5.2";"10";"0.6";"0.3";"0.2559055118110236";"0.65";"1";"0";"https://static.openfoodfacts.org/images/products/327/016/049/0615/front_fr.6.400.jpg"
"3270160493340";"Tagliatelles aux truffes blanches d'été et aux champignons de Paris, Surgelé";"France";"Tagliatelle précuite,crème fraîche,eau,champignon de Paris,truffe blanche d'été,Tuber aestivum,fromage,beurre,huile de tournesol,lait écrémé en poudre,farine de blé,sel,vin blanc,ail,poivre,amidon de blé,semoule de blé dur,eau,œuf liquide pasteurisé,sel";"Picard";"Picard";"211.65555";"5.6";"10.6";"22.7";"5.5";"1.8";"0.34";"0.8636";"1.5";"0";"https://static.openfoodfacts.org/images/products/327/016/049/3340/front_fr.18.400.jpg"
"3270160870493";"Gratin de pomme de terre et patate douce";"France";"Pomme de terre précuite,patate douce,eau,crème fraîche liquide,lait,9,emmental français râpé,contient lait,7,oignon rissolé,beurre,lait,lait écrémé en poudre,fromage blanc,contient lait,jaune d'oeuf liquide salé,farine de blé,gluten,ail,sel,épaississants,muscade,oignon,huile de tournesol,jaune d'oeuf,sel,gomme xanthane,gomme de guar";"Picard";"Picard";"129.71666";"4";"7.6";"10.5";"5";"1.9";"0.11417322834645668";"0.29";"1.9";"0";"https://static.openfoodfacts.org/images/products/327/016/087/0493/front_fr.13.400.jpg"
"3270160873883";"Wok de légumes";"France";"";"Picard";"";"272";"2.1";"3.5";"4.9";"1.1";"4";"0.1811023622047244";"0.46";"2.9";"0";"https://static.openfoodfacts.org/images/products/327/016/087/3883/front_fr.6.400.jpg"
"3270160871223";"Curry de lentilles corail et légumes Picard";"France";"Lentille corail précuite,courgette grillée,carotte précuite,épinard en feuille,poivron jaune,eau,tomate,fromage frais,sel,ferments lactiques,échaiote,lait de coco en poudre,beurre,lait,crème,lait,crème de coco,lait écrémé déshydraté,curry,contient moutarde,sel,miel,amidon transformé de maïs,curcuma,poivre,lentille,eaux,lait pasteurisé,crème,lait,lait de noix de coco,maltodextrine de maïs,correcteur d'acidité,caséinates de sodium et orthophosphate tricalcique,noix de coco,eau";"Picard";"Picard";"86.0";"5";"2.9";"8.5";"1.9";"1.9";"0.209";"0.53086";"3.3";"0";"https://static.openfoodfacts.org/images/products/327/016/087/1223/front_fr.5.400.jpg"
"3270160872978";"Légumes Façon Tajine";"France";"";"Picard";"";"89.82222";"1.4";"5.4";"7.8";"0.9";"2.6";"0.1889763779527559";"0.48";"2.7";"0";"https://static.openfoodfacts.org/images/products/327/016/087/2978/front_fr.3.400.jpg"
"3270160872053";"Nouilles légumes sauce soja Picard";"France";"Nouilles de blé précuites,sauce,brocoli,carotte,poivron rouge grillé,poivron jaune grillé,ciboule,eau,semoule de blé dur,gluten,huile de tournesol,sel,eau,sauce soja,eau,fève de soja,blé,gluten,sel,vinaigre,éthanol,sucre],miel,coriandre,jus de citron vert,amidon de maïs,ail,gingembre en poudre";"Picard";"";"127.566666";"3.2";"5";"16.8";"2.1";"2.2";"0.22047244094488191";"0.56";"1.4";"0";"https://static.openfoodfacts.org/images/products/327/016/087/2053/front_fr.5.400.jpg"
"3270160870998";"Fondants de pomme de terre au foie gras";"France";"Pomme de terre cuite,crème liquide,pain aux noisettes,pomme de terre,sel,crème,lait,stabilisant,carraghénanes,farine de blé,gluten,eau,noisette hachée,huiles de tournesol et de maïs,sucre,sel,levure,émulsifiant,mono,et diglycérides d'acides gras d'origine végétale,acidifiant,acide citrique,chutney de figues,figue violette,sucre de canne,vinaigre de vin,sel,curry,poivre,gélifiant,pectine de fruit,œuf entier liquide pasteurisé,bloc de foie gras de canard,foie gras de canard,eau,Armagnac,conservateur,nitrite de sodium,sel,sucre,poivre,antioxydant,ascorbate de sodium,fécule de pomme de terre,beurre,lait,jaune d'œuf liquide pasteurisé,échalote,sel,amidon transformé de maïs,amande hachée,pistache verte hachée,émulsifiant,lécithine de soja,poivre";"Picard";"Picard";"187.52777";"3.1";"11.5";"17.3";"6.1";"5.4";"0.3";"0.762";"1.9";"0";"https://static.openfoodfacts.org/images/products/327/016/087/0998/front_fr.11.400.jpg"
"3270160871483";"Polenta au Parmigiano Reggiano surgelée";"France";"Lait demi-écrémé,eau,polenta précuite,semoule de maïs,crème fraîche liquide,lait,fromage Parmigiano Reggiano AOP,contient lait,sel,extrait de poivre";"Picard";"Picard";"117.05556";"4.5";"4.9";"13.3";"3.4";"3";"0";"0";"0.9";"0";"https://static.openfoodfacts.org/images/products/327/016/087/1483/front_fr.5.400.jpg"
"3270160871308";"Crumble de courge butternut aux épices douces";"France";"Courge butternut,Italie,eau,crème fraiche épaisse,lait,oignon,huile d'olive vierge extra,chapelure,beurre,lait,datte dénoyautée,noisette hachée grillée,amande torréfiée,sel,cannelle,mélange d'épices 0,05 %,farine de blé,gluten,levure,sel";"Picard";"Picard";"133.77777";"2";"10.2";"7.6";"4.2";"5.6";"0.205";"0.5207";"2.5";"0";"https://static.openfoodfacts.org/images/products/327/016/087/1308/front_fr.10.400.jpg"
"3270160084319";"12 Escargots de Bourgogne Moyen - surgelés 70 g";"France";"Chairs d'escargots de Bourgogne cuites dans un bouillon,farce,Helix pomatia Linné,eau,sel,épices et plantes aromatiques,beurre extra-fin,ail réhydraté,persil,sel,poivre";"Picard";"Picard";"1439.0";"10.9";"32.6";"1.4";"22.1";"0.9";"0.41338582677165353";"1.05";"0.5";"0";"https://static.openfoodfacts.org/images/products/327/016/008/4319/front_fr.5.400.jpg"
"3270160030101";"Purée de haricot vert surgelée";"France";"Haricot vert cuit à la vapeur";"Picard";"";"34.63889";"1.7";"0.1";"4.7";"0";"2.1";"0.007874015748031496";"0.02";"4.1";"0";"https://static.openfoodfacts.org/images/products/327/016/003/0101/front_fr.6.400.jpg"
"3270160504480";"Pommes de terre à la landaise";"France";"Pomme de terre préfrite,graisse de canard,sel,poivre,pomme de terre,huile de tournesol";"Picard";"Picard";"264.92776";"3.5";"15.8";"25.8";"2.8";"2.3";"0.2";"0";"3.4";"0";"https://static.openfoodfacts.org/images/products/327/016/050/4480/front_fr.10.400.jpg"
"3270160504640";"Purée de légumes verts cuisinée à la crème fraîche Picard";"France";"Brocolis,haricot vert,petit pois,crème fraîche liquide,beurre concentré,sel,ail en poudre,poivre";"Picard";"Picard";"89.10555";"4.1";"3.8";"7.3";"2.1";"2.9";"0.21";"0";"5";"0";"https://static.openfoodfacts.org/images/products/327/016/050/4640/front_fr.7.400.jpg"
"3270160501410";"Purée de pomme de terre au colin d'Alaska et aux épinards";"France";"Pomme de terre,épinard,crème fraîche liquide,ï colin d‘Alaska cuit 10 % qualité sans arête*,sel,arôme naturel,contient céleri,poivre";"Picard";"Picard";"94.12222";"4.3";"4";"9.6";"2.7";"1.8";"0.19";"0";"1.6";"0";"https://static.openfoodfacts.org/images/products/327/016/050/1410/front_fr.4.400.jpg"
"3270160501595";"Purée de pommes de terre au poulet et aux carottes Picard";"France";"Purée de pomme de terre,carottes,filet de poulet saumuré rôti,crème fraîche liquide,beurre,oignon frit,sel,extrait concentré de carottes,poivre,filet de poulet,eau,sel,oignon,huile de tournesol et de colza,farine de froment,sel";"Picard";"Picard";"83.85";"5.1";"2.7";"8.8";"1.6";"1.9";"0.21";"0";"2";"0";"https://static.openfoodfacts.org/images/products/327/016/050/1595/front_fr.6.400.jpg"
"3270160504725";"Purée aux 2 courgettes et pomme de terre surgelée";"France";"Courgette verte,Courgette jaune,Pomme de terre,Crème fraîche liquide,beurre concentré,amidon et fibre de pois,sel";"Picard";"Picard";"65.933334";"1.5";"3";"7.2";"1.8";"1.1";"0.17";"0.4318";"2.2";"0";"https://static.openfoodfacts.org/images/products/327/016/050/4725/front_fr.3.400.jpg"
"3270160501915";"écrasée de pommes de terre à l'huile d'olive (7.5%)";"France";"Purée de pommes de terre,pomme de terre cuite,huile d'olive vierge extra,beurre,crème fraîche,sel de Guérande,thym,poivre,crème,gélifiant,carraghénanes";"Picard";"";"149.54445";"2.1";"9.6";"13.3";"3.2";"0.2";"0.17";"0";"1.6";"0";"https://static.openfoodfacts.org/images/products/327/016/050/1915/front_fr.5.400.jpg"
"3270160505050";"Purée de pomme de terre à la tomate et à la mozzarella";"France";"Pomme de terre cuite,tomate en cube,mozzarella,huile d'olive vierge extra,beurre,crème liquide,sel,basilic,poivre,crème,stabilisant,carraghénanes";"Picard";"Picard";"168.65555";"4.5";"11.9";"10.4";"5.1";"2.5";"0.23";"0.5842";"1.8";"0";"https://static.openfoodfacts.org/images/products/327/016/050/5050/front_fr.7.400.jpg"
"3270160501250";"Purée de pomme de terre au jambon et à l'emmental";"France";"Pomme de terre,crème fraîche liquide,emmental français râpé,jambon,beurre,sel,viande de porc,eau,sel,sirop de glucose de pomme de terre,antioxydant,ascorbate de sodium,conservateur,nitrite de sodium";"Picard";"Picard";"143.81111";"6";"8.7";"10";"6";"1.9";"0.22";"0.5588";"1.4";"0";"https://static.openfoodfacts.org/images/products/327/016/050/1250/front_fr.8.400.jpg"
"3270160503148";"Purée de patate douce";"France";"patate douce,eau,crème fraîche,beurre,sel,poivre";"Picard";"Picard";"81.46111";"1.2";"1.8";"13.5";"1.2";"6.6";"0.21";"0";"3.4";"0";"https://static.openfoodfacts.org/images/products/327/016/050/3148/front_en.17.400.jpg"
"3270160507870";"Purée de carotte, potiron, patate douce cuisinée à la crème";"France";"Carotte,potiron,patate douce,crème fraiche liquide,lait,beurre,lait,eau,sel,persil,poivre. Céleri";"Picard";"Picard";"63.305557";"1";"3";"7";"2.1";"4.9";"0.177";"0.44958";"2.4";"0";"https://static.openfoodfacts.org/images/products/327/016/050/7870/front_fr.6.400.jpg"
"3270160507030";"Röstis de pomme de terre";"France";"Pommes de terre,huile de colza,emmental français râpé,jaune d’œuf liquide pasteurisé,lactose et protéine de lait,beurre,sel,amidon transformé de pomme de terre,ail,poivre";"Picard";"Picard";"148.58888";"3.8";"6.3";"18.2";"1.6";"1.1";"0.14";"0.3556";"2.1";"0";"https://static.openfoodfacts.org/images/products/327/016/050/7030/front_fr.6.400.jpg"
"3270160818556";"Parmentier au potiron et poulet grillé - Surgelé";"France";"Purée de potiron,purée de pomme de terre,eau,viande de poulet grillée traitée en salaison,crème fraîche,courgette,lait écrémé en poudre,échalote,fromage râpé,huile de tournesol,beurre,amidon transformé de maïs,chapelure,oignon,fond de poulet,farine de blé,sel,persil,ail,jus de citron concentré,thym,muscade,viande de poulet cuite,maltodextrine de tapioca,dextrose de tapioca,sel,amidon de maïs,farine de riz,jus de citron concentré,lait,sel,présure,conservateur,lysozyme,issu de l'œuf,farine de blé,levure,sel,viande de poulet,jus de cuisson de poulet,viande et graisse de poulet,eau,sel";"Picard";"Picard";"116.33889";"7.2";"5.6";"8";"2.7";"4.2";"0.31";"0.7874";"2.9";"0";"https://static.openfoodfacts.org/images/products/327/016/081/8556/front_fr.6.400.jpg"
"3270160813001";"Saumon et Colin d'Alaska à l'oseille, pomme de terre à l'étouffée, Surgelés";"France";"Pomme de terre cuite,oignon,eau,saumon qualité sans arête,colin d'Alaska qualité sans arête,crème fraîche,oseille,beurre,lait demi-écrémé,vin blanc,oseille en poudre,jaune d’œuf frais pasteurisé,jus de citron,huile d'olive vierge extra,sel,ail,échalote,lait entier en poudre,huile de tournesol,amidon transformé de maïs ou de manioc ou de riz,persil,fonds de sauce,épaississants,farine de blé,fumet de poisson,extrait de poivre,protéines de lait,pomme de terre,eau,sel,fumet de poisson,cabillaud,eau,sel,maltodextrine de blé,huile de tournesol,vin blanc,oignon en poudre,amidon de riz,gomme xanthane,gomme de guar,cabillaud,eau,poireau,échalote,vin blanc,persil,thym,sel,extrait et huile essentielle de laurier";"Picard,Formule express";"Picard";"88.86667";"5.1";"3.5";"8.7";"1.7";"2";"0.18897637795275588";"0.48";"1.4";"0";"https://static.openfoodfacts.org/images/products/327/016/081/3001/front_fr.12.400.jpg"
"3270160812196";"Ravioli aux cèpes, Sauce au Parmigiano Reggiano, Surgelé";"France";"Sauce au Parmigiano Reggiano,lait écrémé réhydraté,crème fraîche,eau,fromage Parmigiano Reggiano AOP,beurre,amidon transformé de maïs,farine de blé,sel,poivre,muscade.Pâtes précuites farcies,semoule de blé dur,ricotta,cèpe,eau,œuf entier liquide pasteurisé,oignon grillé,fromage râpé,mascarpone,huile de tournesol,amidon transformé de riz,cèpe déshydraté,sel,ail en poudre,poivre.Fromage Parmigiano Reggiano AOP 3,3 %,lactosérum,lait,correcteur d'acidité,acide citrique,crème,correcteur d'acidité,acide citrique";"Picard";"Picard";"176.06111";"7.6";"10.8";"11.3";"6.7";"1.8";"0.25984251968503935";"0.66";"1.9";"0";"https://static.openfoodfacts.org/images/products/327/016/081/2196/front_fr.24.400.jpg"
"3270160812851";"Nuggets de poulet et linguine, sauce tomate, Surgelés";"France";"Pâtes linguine cuites cuisinées,nuggets de poulet,purée de tomate,eau,oignon,lait,ail,huile de colza,basilic,amidon transformé de maïs,sel,grana padano,farine de blé dur,eau,huile d’olive vierge extra,viande de poulet,chapelure,farine de blé,levure,sel,peau de poulet,huile de colza,huile de tournesol,eau,farine de blé,amidon de tapioca,fibre de pois,sel,ail en poudre,dextrose,oignon en poudre,épices,tomate en poudre,extrait de paprika,lait,sel,présure,conservateur,lysozyme d’œuf";"Picard,Formule express";"Picard";"167.7";"5.5";"7.5";"18.8";"1.3";"1.6";"0.22";"0.5588";"1.5";"0";"https://static.openfoodfacts.org/images/products/327/016/081/2851/front_fr.8.400.jpg"
